Cell Number,Frame,Area,Perimeter,Extent,Solidity,Compactness,Elongation,Circularity,Convexity,Centroid_X,Centroid_Y,X_Centroid_Distance,Y_Centroid_Distance,X_Centroid_Velocity,Y_Centroid_Velocity,Area_MA,Perimeter_MA,Extent_MA,Solidity_MA,Compactness_MA,Elongation_MA,Circularity_MA,Convexity_MA,Centroid_X_MA,Centroid_Y_MA,X_Centroid_Distance_MA,Y_Centroid_Distance_MA,X_Centroid_Velocity_MA,Y_Centroid_Velocity_MA
7,3,23370.0,852.2813126546316,0.8630622645690228,0.6212121212121212,0.4042989786703805,0.9219627729251004,0.6848187865420161,0.5273922804158344,174.15352845528457,1861.0420111253745,-9.529211051283852,5.778521859113425,-9.529211051283852,5.778521859113425,24169.0,881.5031380615795,0.8656666170529075,0.5971466408484403,0.3912919967361123,0.9452188435301974,0.7005475460316143,0.5091607434901684,178.91813398092648,1858.1527501958178,-4.79976758248182,2.734403238480013,-4.782186554061873,2.811832084018363
7,4,21080.0,732.7422074112307,0.9322483637006899,0.6474201474201474,0.49337603854979556,0.9500132227526756,0.6247936458016341,0.588942132356419,179.77835483870967,1860.8115483870968,5.624826383425102,-0.2304627382777653,5.624826383425102,-0.2304627382777653,23139.333333333332,831.91616117813,0.8878605326021684,0.6139044763723427,0.4253200106740067,0.9468169699376902,0.6752962459549542,0.5357545397789186,179.2048742668542,1859.0390162595775,-1.3249029271795127,1.7461145795607536,-1.3131822415662147,1.7977338099196534
7,5,22192.0,882.2813126546316,0.8484802141082011,0.6704531722054381,0.3582549060218398,0.8689034903925245,0.7035702682776263,0.5161456731191875,164.35626351838502,1862.2089870223504,-15.422091320324654,1.397438635253593,-15.422091320324654,1.397438635253593,22902.5,844.5074490472554,0.8780154529786766,0.6280416503306165,0.408553734510965,0.9273386000513987,0.6823647515356223,0.5308523231139859,175.49272157973692,1859.8315089502707,-4.849200025465798,1.6589455934839634,-4.8404095112558245,1.6976600162531383
7,6,18789.0,634.0315292925759,0.9453584905660377,0.7632530365194784,0.5873430311235451,0.9533178054105356,0.5789283231801357,0.6330955569134799,171.53853211985736,1861.0905487253183,7.1822686014723445,-1.1184382970320712,7.1822686014723445,-1.1184382970320712,22079.8,802.4122650963194,0.8914840604961487,0.6550839275683888,0.44431159383348107,0.932534441123226,0.6616774658645249,0.5513009698738847,174.701883687761,1860.0833169052803,-2.4429063000781697,1.1034688153807566,-2.4358738887101907,1.1344403535960965
7,7,18927.0,629.7888886054566,0.9546555028750127,0.7919246861924686,0.59965527440078,0.9567238536478169,0.596212238845387,0.6238800896463148,169.86872087494058,1861.3205241189837,-1.6698112449167866,0.22997539366542696,-1.6698112449167866,0.22997539366542696,20871.6,746.2250501237052,0.9087609671637928,0.6988526327099308,0.48858564575326824,0.9301842290257305,0.6376646525293598,0.5778911464902471,171.93907996143543,1861.2947238758247,-2.7628037263255694,1.2114069705445218,-2.7628037263255694,1.2114069705445218
7,8,18337.0,656.4751801064718,0.9461328104844952,0.7925743430152143,0.534689341538113,0.9206622492862137,0.6135589821540179,0.6113243063023898,163.5409827125484,1858.9660664230794,-6.327738162392166,-2.3544576959043297,-6.327738162392166,-2.3544576959043297,19865.0,707.0638236140734,0.9253750763468872,0.7331250770705494,0.5146637183268147,0.9299241242979532,0.6234126916517602,0.5946775516675582,169.81657081288822,1860.8795349353654,-2.122509148547232,-0.41518894045902927,-2.122509148547232,-0.41518894045902927
7,9,18846.0,652.3330444827409,0.9585473780580845,0.7980182926829268,0.5565321956465258,0.9454297426398133,0.6335866871522691,0.5965504709399707,161.754594078319,1858.255404860448,-1.7863886342294109,-0.7106615626314579,-1.7863886342294109,-0.7106615626314579,19418.2,690.9819910283753,0.9306348792183663,0.7632447061231052,0.5272949497461608,0.9290074282753806,0.6251712999218871,0.5961992193842686,166.21181866081008,1860.3683062300358,-3.6047521520781345,-0.5112287053297677,-3.6047521520781345,-0.5112287053297677
7,10,18168.0,628.9188309203679,0.9535005773066023,0.8001761726491962,0.5772019482689222,0.9542555353005548,0.6236178784328095,0.605037772463888,155.75675473359755,1857.680614266843,-5.997839344721456,-0.5747905936050302,-5.997839344721456,-0.5747905936050302,18613.4,640.3094946815226,0.9516389518580466,0.7891893062118569,0.5710843581955772,0.9460778372569868,0.6091808219529238,0.6139776392532086,164.49191690385257,1859.4626316789345,-1.7199017569574948,-0.9056745511014924,-1.7199017569574948,-0.9056745511014924
7,11,18408.0,633.747258045114,0.9511703611843125,0.7792735585471171,0.5759493374356299,0.9769191607070947,0.6493023506738299,0.5851725810532618,148.53666883963496,1858.490719252499,-7.22008589396259,0.8101049856561531,-7.22008589396259,0.8101049856561531,18537.2,640.2526404320303,0.9528013259817014,0.7923934106173846,0.5688056194579942,0.9507981083162986,0.6232556274516627,0.604393044081165,159.8915442478081,1858.9426657843705,-4.600372656044482,-0.5199658945638476,-4.600372656044482,-0.5199658945638476
7,12,17879.0,635.6467529817257,0.9523276872270161,0.7704804998922646,0.5560597020693595,0.9644025252148672,0.6528197697274649,0.5825848735400018,149.5588097768332,1858.807136864478,1.0221409371982304,0.3164176119789772,1.0221409371982304,0.3164176119789772,18327.6,641.4242133072842,0.9523357628521021,0.7881045733573437,0.5600865049917101,0.9523338426297088,0.6345771336280783,0.5961340008599024,155.82956202818664,1858.4399883334693,-4.061982219621479,-0.5026774509011375,-4.061982219621479,-0.5026774509011375
7,13,16803.0,633.5462479183374,0.9454760297096556,0.74547471162378,0.5260657710823872,0.9364146265437183,0.6347801229890113,0.5937910908169756,152.06921383086353,1858.8353413081,2.510404054030346,0.028204443621916653,2.510404054030346,0.028204443621916653,18020.8,636.838426869657,0.9522044066971341,0.7786846470790569,0.5583617909005649,0.9554843180812098,0.638821361795077,0.5926273577628196,153.53520825184964,1858.4138433104733,-2.294353776336976,-0.026145022995888213,-2.294353776336976,-0.026145022995888213
7,14,16803.0,633.5462479183374,0.9454760297096556,0.74547471162378,0.5260657710823872,0.9364146265437183,0.6347801229890113,0.5937910908169756,148.66921383086355,1857.4753413081,-3.3999999999999773,-1.3599999999999,-3.3999999999999773,-1.3599999999999,17612.2,633.0810675567765,0.9495901370274484,0.7681759308672276,0.5522685059877371,0.9536812948619907,0.6390600489624254,0.5920754817382206,150.91813220235855,1858.257830600004,-2.6170760494910894,-0.15601271046957663,-2.6170760494910894,-0.15601271046957663
7,15,15689.0,643.445742854949,0.9360420022671678,0.6830808080808081,0.4761910880690815,0.8997166193356897,0.621484085975162,0.5949621605649422,147.8714156415323,1856.6190961820384,-0.797798189331246,-0.8562451260615944,-0.797798189331246,-0.8562451260615944,17116.4,635.9864499436927,0.9460984220195616,0.74475685795355,0.5320663339477691,0.9427735116690176,0.638633290470896,0.5900603593584315,149.3410643839455,1858.0455269830431,-1.5770678184130476,-0.21230361696088948,-1.5770678184130476,-0.21230361696088948
8,1,52912.0,1613.8965363437812,0.8298749980394925,0.7569021257116699,0.2552775731680016,0.8264873087335177,0.7879593346191047,0.44132408872819623,1187.4801368309647,1880.3809495010587,17.965554543533244,0.18391856593370903,17.965554543533244,0.18391856593370903,52912.0,1613.8965363437812,0.8298749980394925,0.7569021257116699,0.2552775731680016,0.8264873087335177,0.7879593346191047,0.44132408872819623,1187.4801368309647,1880.3809495010587,17.965554543533244,0.18391856593370903,17.965554543533244,0.18391856593370903
8,2,55638.0,1779.210244842766,0.7888222534132959,0.6584378698224852,0.22086496610314157,0.8461314493702253,0.8100860625593167,0.4068133660296702,1169.8250656026457,1880.8676436967542,-17.655071228319002,0.48669419569546335,-17.655071228319002,0.48669419569546335,54275.0,1696.5533905932737,0.8093486257263942,0.7076699977670775,0.23807126963557157,0.8363093790518715,0.7990226985892107,0.4240687273789332,1178.6526012168051,1880.6242965989063,0.15524165760712094,0.3353063808145862,0.15524165760712094,0.3353063808145862
8,3,52722.0,1586.8610024378486,0.8343540806152969,0.750672760668062,0.2631018889223148,0.8411536581689657,0.7942299357869793,0.43555692751239766,1185.6186806266835,1880.8762209324382,15.793615024037763,0.00857723568401525,15.793615024037763,0.00857723568401525,53757.333333333336,1659.989261208132,0.8176837773560285,0.7220042520674057,0.24641480939781932,0.8379241387575695,0.7974251109884669,0.4278981274234213,1180.9746276867647,1880.7082713767504,5.368032779750668,0.22639666577106254,5.368032779750668,0.22639666577106254
8,4,50342.0,1484.7066735052979,0.8433060841597427,0.7703678765991308,0.2869848746362281,0.8387375369541935,0.7864795778981426,0.4395788831996405,1181.9693893766637,1879.346886496365,-3.6492912500198145,-1.5293344360732135,-3.6492912500198145,-1.5293344360732135,52903.5,1616.1686142824235,0.824089354056957,0.734095158200337,0.2565573257074215,0.8381274883067256,0.7946887277158858,0.43081831636747614,1181.2233181092395,1880.367925156654,3.1137017723080476,-0.21253610969000647,3.1137017723080476,-0.21253610969000647
8,37,62998.0,2388.6376977344858,0.7801706522681395,0.6611741986944019,0.1387509808594351,0.6349051746290303,0.8014932650700956,0.4154639525348453,1167.4225384932856,1881.8549134893174,-14.546850883378056,2.5080269929524093,-0.44081366313266834,0.07600081796825482,54922.4,1770.6624309728359,0.8153056136991935,0.7195109662991499,0.23299605673782425,0.7974830255711864,0.7960496351867278,0.42774744360095,1178.4631621860485,1880.6653228231867,-0.41840875882917317,0.33157651083847667,2.402798685219904,-0.1548287241583542
8,38,66398.0,2192.826514552442,0.8081351476351598,0.7038980589214345,0.17352270708007977,0.6971448981677979,0.8074696242450508,0.41815685166827443,1163.4869231000935,1882.4116949305703,-3.9356153931921654,0.5567814412529515,-3.9356153931921654,0.5567814412529515,57619.6,1886.4484266145678,0.810957643618327,0.7089101529411028,0.21664508352023987,0.7716145434580426,0.799951693111917,0.42311399618896567,1173.6645194398745,1881.0714719090888,-4.798642746174255,0.4061490859023252,-1.9774353021251776,-0.08025614909450571
8,45,70003.0,1753.9554108468271,0.8609502023146269,0.7616638377507943,0.285949551187002,0.8664112780410601,0.8222909053146916,0.41007681445712374,1165.235092210334,1881.6824530377273,1.7481691102404966,-0.7292418928429925,0.24973844432007095,-0.10417741326328464,60492.6,1881.39745981538,0.8253832333985931,0.7295553465267647,0.22966200053701194,0.7756705091922095,0.802392661662992,0.4237666858744563,1172.746524761412,1881.2344337772836,-0.9179946784623553,0.162961868194634,1.603526632402637,-0.19843047088625532
8,47,75032.0,1958.9442635585337,0.8030481409337072,0.6828540225700764,0.24570400063925033,0.9148370466968169,0.8418616146203437,0.375762493116137,1146.4475642392579,1882.2802116430325,-18.787527971076088,0.5977586053052164,-9.393763985538044,0.2988793026526082,64954.6,1955.814112039517,0.8191220454622753,0.7159915989071676,0.22618242288039908,0.7904071868977798,0.8119189974296649,0.41180779899520426,1164.912301483927,1881.5152319194026,-7.834223277485125,0.2807981421188742,-3.4339491695125246,-0.14037005749253675
8,49,76750.0,1978.9503602129437,0.799920789602593,0.689057674351792,0.24627393353769356,0.9080792293279226,0.8419372109510211,0.37620903958625823,1145.502554267101,1880.7828773941371,-0.9450099721568677,-1.4973342488954131,-0.47250498607843383,-0.7486671244477066,70236.2,2054.6628493810467,0.8104449865508453,0.6997295584576998,0.21804023466069214,0.8042755253725256,0.8230105240402406,0.39913383027252775,1157.6189344620143,1881.8024300989568,-7.293367021912536,0.28719817955443433,-2.798591916724248,0.015763404832564644
8,50,72752.0,1842.9259735953042,0.8397336011173056,0.7661169731050315,0.2691776635252711,0.8830093405268405,0.8352520016216618,0.39080560215443444,1154.347220145151,1881.785950076974,8.84466587804991,1.0030726828367733,8.84466587804991,1.0030726828367733,72187.0,1945.52050455321,0.8223575763206785,0.7207181133398257,0.24412557119385933,0.8538963585520877,0.8297622713505538,0.39420216019644555,1155.0038707923875,1881.7886374164882,-2.615063669626943,-0.013792682468692873,-0.9414960084877325,0.20117777780626836
8,51,77781.0,2140.1635636485403,0.7839562167392357,0.6481101889811018,0.2133975625747304,0.8411497485718548,0.8358426606694044,0.3808777203579767,1143.8308841490853,1881.2665231868968,-10.516335996065663,-0.5194268900770567,-10.516335996065663,-0.5194268900770567,74463.6,1934.9879143724297,0.8175217901414937,0.7095605393517592,0.25210054229278944,0.882697328632899,0.8354368786354245,0.38674633393438607,1151.072663002186,1881.5596030677534,-3.9312077902016425,-0.2290343487346945,-2.2576401290624326,-0.014063888459733276
8,55,83512.0,2172.500612744638,0.7567508789735039,0.6811078850357224,0.22235092135629775,0.8569221953311923,0.8390339220682477,0.3725867827688962,1134.898674681483,1878.533539132101,-8.932209467602206,-2.7329840547959066,-2.2330523669005515,-0.6832460136989766,77165.4,2018.6969547519918,0.796681925473269,0.6934493488087449,0.2393808163266486,0.8807995120909254,0.8387854819861358,0.37924832759674054,1145.0053794964156,1880.9298202866285,-6.067283505770183,-0.6297827811252773,-2.7541982913065572,-0.12987760854687166
8,56,82265.0,2224.5483399593904,0.7587832166542148,0.6573101938411876,0.2089013617763651,0.8356387650748314,0.8362988656981709,0.37441875800334834,1136.4195378350453,1880.5985767945056,1.5208631535622317,2.0650376624046203,1.5208631535622317,2.0650376624046203,78612.0,2071.8177700321635,0.7878289406173706,0.6883405830629671,0.23202028855407156,0.8649598557665283,0.8376729322017011,0.3789795805741828,1142.999774215573,1880.5934933169228,-2.005605280842519,-0.33632696970539655,-0.571272863486502,0.22335406340353076
8,57,85105.0,2697.785930012626,0.7103804610941387,0.6112547583135819,0.14694336109541878,0.7429265977211374,0.8403158378208112,0.35898799576663315,1124.454679748546,1878.8991589213326,-11.964858086499362,-1.6994178731729335,-11.964858086499362,-1.6994178731729335,80283.0,2215.5848839920995,0.7699208749156796,0.6727799998553251,0.21215417406561662,0.8319293294451713,0.8373486575756592,0.37553537181025776,1138.7901993118621,1880.2167496223622,-4.209574903711018,-0.3767436945609006,-2.8697434835706876,0.033203913658485365
8,58,86807.0,2374.3056992722713,0.7404655685685771,0.6373494860499266,0.19350462139186525,0.837218759809363,0.8407526531226852,0.36378058912102307,1122.2449839298674,1879.546430126603,-2.209695818678483,0.6472712052702718,-2.209695818678483,0.6472712052702718,83094.0,2321.860829127493,0.7500672684059341,0.647026502444304,0.19701956563893547,0.8227712133016759,0.838448787875864,0.3701303692035755,1132.3697520688052,1879.7688456322878,-6.420447243056697,-0.4479039900742009,-5.080615822916366,-0.03795638185481494
8,59,83261.0,2209.0031380615796,0.781323899253031,0.7204690001297971,0.21441680533110263,0.8295829304792425,0.8354332971564559,0.3755191141201717,1132.9792219646654,1881.6167694358703,10.734238034797954,2.0703393092674105,10.734238034797954,2.0703393092674105,84190.0,2335.628744010101,0.7495408049086931,0.6614982646740432,0.1972234141902099,0.8204578496831534,0.8383669151732741,0.3690586479560145,1130.1994196319215,1879.8388948820823,-2.170332436883973,0.07004924979469251,-0.8305010167436425,0.4799968580140785
8,60,85467.0,2380.0985924910847,0.760720961281709,0.654623580143843,0.1895913106778448,0.8396534240285398,0.8432240585931685,0.3615509555190731,1122.622324873928,1879.9413331461267,-10.356897090737448,-1.6754362897436295,-10.356897090737448,-1.6754362897436295,84581.0,2377.1483399593903,0.7503348213703341,0.6562014036956673,0.1906714920545193,0.8170040954226229,0.8392049424782584,0.3668514825060499,1127.7441496704105,1880.1204536848877,-2.4552699615110214,0.28155880280514795,-2.455269961511022,0.28155880280514795
8,62,80707.0,2244.489465456345,0.773144422730582,0.7224042248478338,0.20131953819629722,0.8113366561652893,0.8364042741704966,0.374588564499617,1135.3601248962295,1880.4817921617705,12.737800022301599,0.5404590156438189,6.368900011150799,0.27022950782190946,84269.4,2381.1365650587813,0.7532070625856075,0.6692202098969965,0.18915512733850573,0.8121436736407144,0.8392260241727234,0.36688544380530363,1127.5322670826474,1880.0970967583405,-0.21188258776314797,-0.023356926547012335,-1.4856625899933082,-0.07740282811139423
8,64,76427.0,3062.703714912467,0.6722935231041247,0.5790626136501394,0.10238744505703448,0.637502842581818,0.8296039981550986,0.3528489216733254,1118.102556426394,1878.760946785822,-17.257568469835633,-1.7208453759485565,-8.628784234917816,-0.8604226879742782,82533.8,2454.1201220387493,0.7455896749876049,0.662781780964308,0.18024394413082886,0.7910589226128505,0.8370836562395809,0.3656576289866421,1126.261842418217,1880.0694543312384,-1.270424664430402,-0.027642427102136935,-0.8184478196769991,0.09039620892833682
8,66,83266.0,2149.193000900063,0.8004037296933577,0.7484651547429639,0.22653052476907493,0.8442281174054598,0.839638734866152,0.3750844634916414,1130.3351163740303,1881.5535892200899,12.232559947636446,2.7926424342679184,6.116279973818223,1.3963212171339592,81825.6,2409.097582364308,0.7575773072125609,0.6850049147029155,0.1868491248062708,0.7924607941320698,0.8368608725882742,0.3679184038607657,1127.8798689070493,1880.470886149936,1.6180264888325837,0.40143181869739236,0.8467473388223421,0.24020621130107428
8,69,73059.0,2668.3544725075503,0.6460310021310649,0.575503355704698,0.12894263568996867,0.7381282714964224,0.859226617520365,0.31943476197172566,1132.3380867518033,1875.9790837542262,2.0029703777729537,-5.5745054658636946,0.6676567925909845,-1.8581684886212315,79785.2,2500.967849253502,0.7305187277881677,0.6560117858178957,0.169754290878044,0.7741698623355059,0.841619536661056,0.35670153343107647,1127.7516418644768,1879.3433490136072,-0.1282270425724164,-1.1275371363288287,-1.1665689096190517,-0.5454953482766541
8,71,63034.0,2594.507755419574,0.6725276601192826,0.5754847898331081,0.11767244707336794,0.6696950482565058,0.845437189274256,0.33255131598471116,1132.9431627375702,1877.7349703334708,0.6050759857669163,1.7558865792445886,0.3025379928834582,0.8779432896222943,75298.6,2543.8496818392,0.7128800675556823,0.6401840277557487,0.15537051815714867,0.7401781871810991,0.8420621627972735,0.35090160552420413,1129.8158094372054,1878.9020764510758,2.0641675727284565,-0.441272562531185,0.9653181071051294,-0.034819432403469366
8,74,66909.0,2666.8092706097395,0.5921412451878402,0.5160820066641985,0.11822531797273131,0.7320039017367519,0.8632528632541682,0.29873846666405734,1114.6448023434816,1873.680012554365,-18.298360394088604,-4.0549577791057345,-6.099453464696201,-1.3516525930352448,72539.0,2628.313642869879,0.6766794320471341,0.5989195841190216,0.13875167411243547,0.7243116362953916,0.847431880614008,0.3357315859570922,1125.672744926656,1877.5417205295948,-4.143064510549584,-1.3603559214810956,-1.5283525880642705,-0.3591958525749002
8,75,51747.0,1743.6538956566621,0.7148264286997003,0.5520033282130057,0.21388211601208545,0.9469449342462546,0.8855549184246102,0.3076354619734885,1110.7371542311632,1866.995079908014,-3.907648112318384,-6.684932646350944,-3.907648112318384,-6.684932646350944,67603.0,2364.503679018718,0.685186013166249,0.5935077270315948,0.16105060830344567,0.7862000546282789,0.8586220646679102,0.3266888940171248,1124.1996644876097,1875.1885471540331,-1.4730804390461345,-2.3531733755615734,-0.5841253635443842,-1.5240978442502333
8,76,62284.0,2279.3767670841366,0.621274388540877,0.5764154959557258,0.15064479313069376,0.7850302545973339,0.8599417641591274,0.30352349031708264,1119.4071588208851,1872.3424102498234,8.670004589721884,5.347330341809311,8.670004589721884,5.347330341809311,63406.6,2390.5404322555323,0.649360144935753,0.5590977952741472,0.14587346197576942,0.7743604820666536,0.8626826705265053,0.3123766993822131,1122.0140729769807,1873.3463113599798,-2.1855915106290467,-1.8422357940532947,-0.0733804403636519,-0.7338960193151628
8,77,66027.0,2571.075251893971,0.5858495337302467,0.5160697816197964,0.12551679841561864,0.7733239872801345,0.8660233330550001,0.29021294502437417,1100.7419128538324,1873.50094900571,-18.66524596705267,1.1585387558866387,-18.66524596705267,1.1585387558866387,62000.2,2371.0845881328164,0.6373238512555893,0.5472110804571669,0.1451882945208994,0.7813996252233961,0.8640420136334324,0.30653233599274277,1115.6948381973866,1872.8506844102765,-6.319234779594171,-0.49562694970322807,-3.939960992292383,-0.13055457041358895
8,78,79016.0,2421.104689145494,0.7120354684064448,0.632026875699888,0.16939390003234212,0.8194979792626972,0.8571689392402633,0.3397703704509032,1106.0612650602409,1882.5573407917386,5.319352206408439,9.056391786028598,5.319352206408439,9.056391786028598,65196.6,2336.4039748780006,0.6452254129130218,0.5585194976305229,0.15553258511269424,0.8113602114246344,0.8663883636266337,0.3079761468859812,1110.3184586619204,1873.8151585019302,-5.376379535465867,0.9644740916535739,-2.936598149587387,1.5051351288676718
8,79,79343.0,2497.075251893971,0.7148404418256843,0.6273314515682693,0.15990248773051083,0.7962245167946198,0.8570254651465334,0.3407007069772871,1103.5827755441564,1881.4201313285355,-2.478489516084437,-1.1372094632031349,-2.478489516084437,-1.1372094632031349,67683.4,2302.4571711348467,0.6697652522405907,0.580769386611337,0.16386801906425014,0.8242043344362081,0.8651428840051067,0.3163685949486271,1108.1060533020557,1875.3631822567645,-2.2124053598650333,1.5480237548340938,-2.212405359865034,1.5480237548340938
8,81,71026.0,2432.2884553295676,0.6480237947520163,0.5789439363557816,0.1508679760341315,0.8098329168873014,0.8651727269840808,0.3123190350692079,1109.6469219722355,1880.6276400191482,6.064146428079084,-0.7924913093872874,3.032073214039542,-0.3962456546936437,71539.2,2440.184083069428,0.6564047254510539,0.5861575082398922,0.15126519106865938,0.7967819309644174,0.861066445717001,0.31730530956777103,1107.8880068502701,1878.089694278991,-0.21804645178553983,2.7265120222268253,-0.8244610945934487,2.805761153165554
8,82,79507.0,2330.004184082106,0.7336353737981435,0.6498802527362045,0.1840355947133402,0.8409191906653242,0.854832328096065,0.3473008496292155,1098.336561057517,1881.9380039493378,-11.310360914718558,1.3103639301896237,-11.310360914718558,1.3103639301896237,74983.8,2450.309566469022,0.6788769225025071,0.600850459595988,0.15794335138518864,0.8079597181780155,0.8600445585043885,0.32606078143019757,1103.6738872975964,1880.0088130188942,-4.214119552673628,1.9191187399028877,-4.820534195481537,1.9983678708416164
8,83,69207.0,2403.0458146424485,0.6533831818053077,0.5701586726203226,0.1506037501117911,0.810264449604479,0.8628256908191569,0.31224452503127964,1100.6644166052567,1881.679764185704,2.327855547739773,-0.25823976363381007,2.327855547739773,-0.25823976363381007,75619.8,2416.7036790187176,0.6923836521175193,0.6116682377960931,0.16296074172442315,0.8153478106428842,0.8594050300572199,0.33046709743157865,1103.6583880478815,1881.6445760548927,-0.01549924971513974,1.635763035998798,-0.6219138925230489,1.7150121669375267
8,84,79021.0,2425.998087427696,0.7323268831553974,0.6502769114294884,0.16872190762860223,0.8026985851060958,0.8526413660839681,0.350139670439785,1102.9957808683769,1882.9318667189734,2.331364263120122,1.252102533269408,2.331364263120122,1.252102533269408,75620.8,2417.6823586751575,0.6964419350673098,0.6153182449420133,0.16282634324367518,0.8119879318115639,0.8584995154259609,0.332540957429355,1103.0452912095084,1881.71948124034,-0.6130968383728032,0.07490518544695987,-1.2195114811807124,0.1541543163856886
8,85,67367.0,2689.785930012626,0.6059763787318635,0.5445558160213402,0.11700963825956773,0.7298733611758643,0.8591528772679418,0.29728801743733474,1099.4410628349192,1874.8112167678537,-3.554718033457675,-8.12064995111973,-3.554718033457675,-8.12064995111973,73225.6,2456.2244942988887,0.6746691224485457,0.5987631178326275,0.15424777334948656,0.7987177006878129,0.8589249978502425,0.32385841952136457,1102.216948667661,1880.3976983282034,-0.8283425418474508,-1.3217829121363593,-1.43475718465536,-1.2425337811976305
8,88,67357.0,2695.928065636357,0.6284650624667606,0.552142763459899,0.1164597893320345,0.727049501336788,0.8602178242422767,0.2999913041308865,1100.0891536143238,1877.2773739923098,0.6480907794045834,2.466157224456083,0.2160302598015278,0.8220524081520276,72491.8,2508.9524163602464,0.6707573759914945,0.5934028832534509,0.14736613600906717,0.7821610175777103,0.8579340173018817,0.32139287333370026,1100.3053949960788,1879.7276451228358,-1.911553671582351,-0.6700532053676852,-1.9979657755029627,-0.9988741686284962
8,89,76440.0,2367.8204178980322,0.7190968955785513,0.6405228758169934,0.17132984422291445,0.8199294695133648,0.8595082843797939,0.3293237615143047,1117.3005185766615,1878.926111983255,17.21136496233771,1.6487379909451647,17.21136496233771,1.6487379909451647,71878.4,2516.515663123432,0.6678496803475762,0.5915314078696088,0.144824985910982,0.7779630733473184,0.8588692085586274,0.3177974557107181,1104.0981864999078,1879.1252667296194,3.792791503828903,-0.602378393216577,3.706379399908291,-0.9311993564773882
8,91,78942.0,2649.4011537017764,0.7440058810223932,0.6622373222599723,0.14132615612354718,0.732252842278869,0.8510543552631511,0.34567780257680886,1118.0721907223026,1880.6756950672645,0.7716721456411051,1.7495830840096005,0.38583607282055254,0.8747915420048002,73825.4,2565.786730935298,0.6859742201909932,0.6099471377975386,0.1429694671133332,0.7623607518821964,0.8565149414474262,0.32448411121982396,1107.5797413233167,1878.9244529059313,3.4815548234091693,-0.2008138236878949,3.317975504924447,-0.7045930953496661
8,92,74329.0,3230.13621843807,0.7099710582369404,0.635046349694562,0.08952132039585563,0.5890647696509481,0.8428643041386972,0.3420097040945214,1100.236807168131,1880.5512572481807,-17.835383554171585,-0.12443781908382334,-17.835383554171585,-0.12443781908382334,72887.0,2726.6143571373723,0.6815030552073018,0.6069010254505534,0.1271293496667839,0.7196339887911668,0.8545595290583721,0.32285811795077124,1107.0279465832675,1878.4483310117728,-0.5517947400491721,-0.47612189415854117,-0.7153740585338945,-0.9799011658203124
8,98,83599.0,2247.376767084136,0.7669703391774236,0.6868139993427539,0.20799800655012546,0.8667314588251718,0.851403094246991,0.35702418848891704,1115.7005055084392,1881.8243572291537,15.463698340308156,1.2730999809730292,2.577283056718026,0.21218333016217153,76133.4,2638.1325245516746,0.7137018472964138,0.6353526621148361,0.14532702332489542,0.7470056083210282,0.853009572454182,0.3348053521610877,1110.2798351179717,1879.8509591040329,3.251888534703994,1.4026280922600107,0.5110261595012457,0.6866654904360681
9,3,46262.0,1736.3645737753166,0.7604253990170455,0.5433830179592891,0.19282015835307112,0.9530023085066186,0.8917503248462536,0.3074222422700513,1139.3532436989321,2456.5455812545933,-15.148354681747833,4.033337239795856,-5.049451560582611,1.3444457465986186,46262.0,1736.3645737753166,0.7604253990170455,0.5433830179592891,0.19282015835307112,0.9530023085066186,0.8917503248462536,0.3074222422700513,1139.3532436989321,2456.5455812545933,-15.148354681747833,4.033337239795856,-5.049451560582611,1.3444457465986186
9,4,47697.0,1798.2640687119283,0.7421001042428391,0.5210509067074502,0.185350599353023,0.9533170497265365,0.8929672349472922,0.3024506134528801,1130.7407308635763,2456.4344264838464,-8.612512835355801,-0.11115477074690716,-8.612512835355801,-0.11115477074690716,46979.5,1767.3143212436225,0.7512627516299424,0.5322169623333697,0.18908537885304705,0.9531596791165775,0.8923587798967729,0.3049364278614657,1135.0469872812541,2456.49000386922,-11.880433758551817,1.9610912345244742,-6.830982197969206,0.6166454879258557
9,5,48854.0,1849.3351365237938,0.7274378713202996,0.5258206866860402,0.17950590920637918,0.9483573206979353,0.8942589242444482,0.2986653167432818,1125.6343963646784,2457.169129242232,-5.1063344988979225,0.7347027583855379,-5.1063344988979225,0.7347027583855379,47604.333333333336,1794.6545930036798,0.7433211248600614,0.5300848704509266,0.18589222230415778,0.9515588929770301,0.892992161345998,0.3028460574887377,1131.909456975729,2456.716378993557,-9.622400672000518,1.5522950758114955,-6.256099631612112,0.6559979114124165
9,7,47236.0,1760.2640687119285,0.7454235576316122,0.5577320439705761,0.19156992527984504,0.9488199472124119,0.8934059153537632,0.30423727695385144,1134.602500635109,2456.5640469133714,8.968104270430558,-0.6050823288605898,4.484052135215279,-0.3025411644302949,47512.25,1786.0569619307419,0.7438467330529491,0.5369966638308389,0.1873116480480796,0.9508741565358756,0.8930955998479393,0.30319386235501616,1132.582717890574,2456.678295973511,-4.9747744363927495,1.0129507246434741,-3.571061689905264,0.4163631424517386
